"Q: cboe gold index taps high of 96.14, highest since 1997
A:",up,6005
"Q: Gold futures climb more than 5% for the month
A:",up,6709
"Q: gold futures trade at record as session nears end
A:",up,2893
"Q: ing : what are key factors to drive gold in short-term?
A:",none,8208
"Q: gold price outlook mired by failed run at 200-day sma
A:",none,2118
"Q: Gold stays vulnerable; silver bucks the trend
A:",none,6897
"Q: gold futures surrender early gains on global cues,shed 0.76 pc
A:",up,4228
"Q: gold futures edge higher, u.s. jobs data in focus
A:",up,3722
"Q: gold holds near &#36;1,170; greece, dollar eyed for cues
A:",neutral,4919
"Q: roy disney, stanley gold file suit against disney
A:",none,6228
"Q: gold imports at &#36;42 bn during apr-jan
A:",none,8465
"Q: do not buy gold, silver at current level: kunal shah
A:",none,2387
"Q: Gold rallies on positive global cues, jewellers' buying
A:",up,3182
"Q: Gold ends at a more-than-2-week low as risky assets draw demand
A:",down,5548
"Q: December gold down $5.20, or 0.4%, at $1,273.10 an ounce
A:",down,3774
"Q: gold to trade in 28670-29160 range: achiievers equities
A:",neutral,20
"Q: gold futures prices close higher
A:",up,3988
"Q: 5 signs before gold takes off
A:",none,408
"Q: gold dips on u.s. rate-hike uncertainty
A:",down,3261
"Q: gold rallies to finish near $1,200 as trump fuels market uncertainty
A:",up,222
"Q: June gold edges up by $1.70, or 0.1%, to settle at $1,265.90/oz
A:",up,5265
"Q: Gold prices to find direction from non-farm payroll data, Fed meeting'
A:",none,5108
"Q: gold futures up $8.50 at $1,005.20 an ounce
A:",up,245
"Q: Gold futures prices settle higher ahead of FOMC minutes
A:",up,5759
"Q: Gold crashes below Rs 25,000 in futures trade
A:",down,8488
"Q: new rbi gold norms to curb imports by 32%: motilal oswal
A:",none,3248
"Q: gold takes a dive on upbeat u.s. consumer confidence report
A:",down,5105
"Q: metals focus sees gold climbing to $1 450/oz this year
A:",up,2299
"Q: gold at 1-week high as trump remarks on fed weigh on dollar
A:",up,5722
"Q: Gold ends lower as rise in government bond yields dulls investment interest
A:",down,79
"Q: february gold up $7.80, or 0.6%, at $1,335/oz.
A:",up,1654
"Q: gold tops $920, tracking gains in crude, stocks
A:",up,4631
"Q: metals indexes follow gold lower
A:",down,2846
"Q: Gold, Silver may trade with positive bias:Angel Commodities
A:",up,6217
"Q: Short-covering, geopolitical tensions drive gold prices up
A:",up,2805
"Q: feb. gold ends down $13.20 at $789.10 an ounce on nymex
A:",down,5261
"Q: gold futures extend gains into an eighth session
A:",up,1151
"Q: Alamos Gold upgraded to outperform from sector perform at RBC Capital
A:",none,2561
"Q: gold prices rise for second day on jewellers' buying
A:",up,343
"Q: Gold falls in electronic trade after Fed Beige Book release
A:",down,6256
"Q: Gold surges most in four weeks on Dagong US downgrade
A:",up,154
"Q: buy gold on dips around rs 28550-28520: nirmal bang
A:",none,8284
"Q: gold extends drop after gdp, jobless claims data
A:",down,5497
"Q: gold inches up on weaker dollar; improved risk appetite weighs
A:",up,6077
"Q: gold futures climb above $700 an ounce in morning dealings
A:",up,123
"Q: gold futures close at a six-month high above $670
A:",up,6563
"Q: gold prices post modest gains as traders eye dollar, oil
A:",up,2993
"Q: Gold futures log lowest finish since April 12
A:",down,6189
"Q: feb gold up $1.10 at $457/oz in morning ny trade
A:",up,7631
"Q: feb. gold down $14.30, 1.2%, at $1,230.10/oz
A:",down,7053
"Q: dec. gold falls $3.90 to $630.30 in morning trading
A:",down,8837
"Q: sharps pixley: china's gold reserves - fact or fiction?
A:",none,3299
"Q: Gold edges up as weaker dollar spurs demand
A:",up,9411
"Q: Gold settles with a slight loss, ending its streak of gains
A:",up,3588
"Q: This gold play's breakout looks enticing as Trump swats at the dollar
A:",none,508
"Q: sell gold on rally around rs 28500-28470: nirmal bang
A:",up,3541
"Q: australia shares rise on oil, gold price strength
A:",up,9712
"Q: gold gains, heads for second straight weekly gain
A:",up,7916
"Q: gold logs modest losses for the day and week
A:",down,295
"Q: fed : powell's excess reserve change and gold
A:",none,1584
"Q: Key supports to limit the downside in MCX-gold
A:",none,4678
"Q: gold up by rs 260, silver by rs 500 on global cues
A:",up,2073
"Q: gold seen extending gains, nearing peak
A:",up,3224
"Q: Gold posts biggest weekly gain since early February
A:",up,3755
"Q: g20 summit - key takeaways & potential impact on dollar, gold, and stock markets
A:",up,8633
"Q: gold bulls and bears debate outlook
A:",none,5660
"Q: Gold settles modestly higher after touching lowest levels since mid-August
A:",down,1306
"Q: Commodities outlook: Gold, base metals pare gains; crude oil sees a fresh spike
A:",up,971
"Q: Gold futures gain $8.40, or 0.6%, to settle at $1,357.20/oz
A:",up,3094
"Q: gold prices end higher after iran test fires missile
A:",up,1928
"Q: Gold futures finish at lowest level in more than 5 months
A:",down,1228
"Q: gold futures up 0.6% on day, climbs 4.2% on week
A:",up,568
"Q: waiting for gold to bottom? Watch this group of bulls
A:",down,312
"Q: peru's january gold, silver output rises
A:",up,5508
"Q: june gold trades up 70 cents at $1,315.40/oz on comex
A:",up,5013
"Q: dec gold last up $2.20 at $460.10/oz
A:",up,3768
"Q: gold rate today: gold futures rise 0.22% on fresh bets
A:",up,2284
"Q: Dec. gold edges up by 90 cents, or less than 0.1%, to settle at $1,288.70/oz
A:",up,5158
"Q: Gold books biggest one-day loss of 2017
A:",down,1886
"Q: Dec. gold settles at $1,296.70/oz, up $5.10, or 0.4%
A:",up,211
"Q: gold edges down to 10-month low as dollar rises on fed hike bets
A:",down,7381
"Q: Gold ends slightly higher as traders look for clues on monetary policy
A:",up,2256
"Q: Gold prices end with a gain, with dollar index near session lows
A:",up,1810
"Q: gold, silver down post us fed meet outcome
A:",down,4401
"Q: feb gold down $2 at $453.80/oz
A:",down,1163
"Q: June gold gains $10.80, or 0.9%, to $1,267.20/oz
A:",up,3338
"Q: gold settles at its highest level in a week
A:",up,47
"Q: October trade deficit widens to $ 17.13 billion despite decline in gold imports
A:",down,529
"Q: Gold futures rise to Rs 28,085 per 10 gm
A:",up,2045
"Q: Global gold demand dips 10% to 993 tonnes in Q3: WGC
A:",none,3543
"Q: Gold, silver prices notch third straight session climb
A:",up,2421
"Q: gold prices fall for the session, settle higher for a second straight week
A:",down,4056
"Q: Gold, silver lower ahead of U.S. jobless claims, CPI data
A:",down,5619
"Q: china c.bank issues draft guidelines for online gold business -exchange
A:",none,3069
"Q: Gold futures finish the week with a loss of more than 1%
A:",down,9261
"Q: August gold down $8.50, or 0.7%, at $1,266.90/oz after $1,263.70 low
A:",down,6475
"Q: Gold, silver drop 1% as Fed rate outlook weighs
A:",down,4941
"Q: gold at two-week low, on track for biggest weekly loss in about a month
A:",down,8051
"Q: gold etfs up in early action
A:",up,8529
"Q: gold gains amid n.korea concerns, but heads for 2nd weekly decline
A:",up,1003
"Q: june gold last up 1.4%, or $9.10, at $678.80/oz in ny
A:",up,7923
"Q: #NAME?
A:",down,4423
"Q: Gold loses sheen on subdued demand, priced Rs 32,250 per 10 gm
A:",down,2871
"Q: india gold hits 3-week low; physical demand slack
A:",down,768
"Q: Gold miner stocks soar in wake of Trump victory
A:",none,724
"Q: gold futures fall, hold recent trading range
A:",down,915
"Q: Gold extends gains for 3rd straight day on safe haven demand
A:",up,1811
"Q: feb. gold last up $40.40, or 4.7%, to $899.20 an ounce
A:",up,6942
"Q: gold prices rise for a third day, buoyed by geopolitical worries
A:",up,48
"Q: Bridal season demand spurs hope for gold jewellers
A:",none,5078
"Q: Gold to test resistance, dip
A:",down,7582
"Q: gold futures poised for weekly gain
A:",up,9780
"Q: amex gold bugs index falls 6.7% to close at 359.4
A:",down,1089
"Q: gold futures, indexes head higher in early trade
A:",up,4331
"Q: Sell MCX Gold, Crude December futures on rallies: Reliance Commodities
A:",none,758
"Q: upside target for gold at &#36;1,450-1,475/oz: jonathan barratt
A:",up,6408
"Q: gold futures turn higher, tracking oil futures' rally
A:",up,5377
"Q: Gold settles at highest level in 2 years
A:",up,4512
"Q: gold futures down 90c at $1,181.00 an ounce
A:",down,9350
"Q: india : despite govt's diktat, gold round-tipping is still flourishing
A:",none,8263
"Q: Gold ends at 9-month low, down for second straight week
A:",down,1883
"Q: Gold steadies as yuan holds onto gains versus the dollar
A:",neutral,3403
"Q: gold ends narrowly higher as 'many uncertainties' plague the market
A:",up,237
"Q: gold sales fail to pick up even in wedding season
A:",up,6177
"Q: charts : gold shot higher to the 100 day moving average at 1228
A:",up,5195
"Q: Gold futures up at Rs 26,027 per 10 gm
A:",up,8172
"Q: Gold futures trading down
A:",down,7029
"Q: Falling price takes the sheen off gold loan players; dents margins, profits
A:",down,9717
"Q: Dec. gold pares gains, up 0.1% at $1,275.90/oz after ISM services data
A:",up,3236
"Q: Gold settles lower, then recovers some lost ground after Fed minutes
A:",down,3575
"Q: 10 charts that show why gold is undervalued right now
A:",none,7602
"Q: gold rises, ending closer to $1,680 level
A:",up,6978
"Q: more strange and disturbing action in the paper gold market
A:",none,6672
"Q: MCX GOLDPETAL Feb contract up marginally
A:",up,9761
"Q: Gold prices are expected to be volatile today: Angel Commodities
A:",none,6954
"Q: gold fields head sees better days
A:",none,4915
"Q: Wedding demand lifts gold prices to Rs 32,450 
A:",up,7591
"Q: Gold prices mark highest settlement in 2 weeks
A:",up,7563
"Q: Gold miners, Burberry help lift FTSE 100, as inflation stays aloft
A:",none,9522
"Q: Gold futures score first gain in 5 sessions
A:",up,8848
"Q: Dec. gold falls $2.40, or 0.2%, to settle at $1,267.50/oz
A:",down,2546
"Q: oil advances above $90 after data; gold rises
A:",up,2141
"Q: gold futures mark first fall in six sessions
A:",down,4311
"Q: MCX GOLD Dec contract down marginally
A:",down,8590
"Q: gold may touch 4-year high on `gentle' fed
A:",up,6535
"Q: harmony gold mining first-half profit falls 25%
A:",down,7895
"Q: Federal Reserve gives gold a reason to rise
A:",up,2737
"Q: gold, silver up in morning trade
A:",up,8224
"Q: see gold range bound; buy copper on dips: barclays
A:",neutral,7426
"Q: August gold down $13.70, or 1.1%, to settle at $1,279.50/oz
A:",down,6053
"Q: Gold futures rise to Rs 29,459 on firm global cues
A:",up,3863
"Q: Gold little changed in New Year's Eve trade, eyes 11% loss in 2015
A:",down,2661
"Q: gold closes lower, other metals slide
A:",down,2014
"Q: Gold holds steady as dollar slips after Fed minutes
A:",neutral,6777
"Q: gold melts to 3-week low on demand slump; silver also tanks
A:",down,1576
"Q: august gold down $1.50, or 0.1%, to settle at $1,239.70/oz
A:",down,1007
"Q: Feb. gold settle at $1,276.70/oz, down $9.50, or 0.7%
A:",down,6300
"Q: avoid buying gold for next 2-3 months: barratt
A:",none,1288
"Q: gold up on week, down on month
A:",up,9096
"Q: Dec. gold trades at $1,328.70/oz vs. the day's settlement at $1,331.40
A:",none,785
"Q: MCX GOLDPETAL October trades lower
A:",down,9648
"Q: Gold moves lower as market digests Fed statement
A:",down,3300
"Q: gold tallies fifth straight session gain, ends at highest since nov. 3
A:",up,5086
"Q: gold ends lower as stocks fizzle
A:",down,3850
"Q: gold slips on firmer dollar; us jobs data eyed for cues
A:",down,4733
"Q: Gold prices log 7th straight loss
A:",down,2360
"Q: Gold falls to Rs 28,315 on low demand
A:",down,1233
"Q: comex gold logs third gain in four sessions
A:",up,868
"Q: gold prices flat
A:",neutral,3576
"Q: gold's gains prompt higher q3 close for metals stocks
A:",up,8192
"Q: negative interest rate world over is good for gold: natixis
A:",none,6109
"Q: gold, silver and copper futures climb to multi-week highs
A:",up,1317
"Q: venezuela announces 'the petro' currency backed by gold, oil and diamonds
A:",none,6708
"Q: gold futures down 2.2% on day, loses 3.5% on week
A:",down,5296
"Q: Gold tallies two-session loss of 2.3% ahead of U.S. election outcome
A:",down,7249
"Q: gold futures pare some losses in electronic trade after fed beige book
A:",down,4815
"Q: wobbly gold heads for narrow weekly drop as surging silver pulls back
A:",down,2338
"Q: barrick gold upped to 'sector outperformer' at cibc
A:",none,1418
"Q: gold ends higher, scores 3.3% weekly rise
A:",up,3820
"Q: silver falls; gold heads for longest slide in four years
A:",down,2651
"Q: gold to be a safe-haven again; sell crude on rally: barratt
A:",none,1034
"Q: Gold adds slightly to early gains after PPI report
A:",up,978
"Q: Gold pares some gains after ISM services, factory orders data
A:",up,9033
"Q: Gold futures up at Rs 32,328 on global cues
A:",up,9278
"Q: gold weak globally; good sell for investors: motilal oswal
A:",down,8338
"Q: how gold tends to perform in presidential inauguration years
A:",none,9320
"Q: gold's 'death cross' signals more losses coming
A:",down,3876
"Q: icbc standard bank - gold - time to shine? market set-up for short covering rally
A:",up,4298
"Q: Gold prices end lower, give back nearly half of their recent rally
A:",down,9841
"Q: Gold at 3-week high as dollar struggles amid US rate outlook
A:",up,188
"Q: feb. gold climbs $12.40, or 0.9%, to settle at $1,334.90/oz
A:",up,8036
"Q: India gold edges higher but strong rupee limits upside
A:",up,5733
"Q: Gold slides lower as U.S. dollar recovers
A:",down,8435
"Q: gold logs three-session win with oil at record high
A:",up,6086
"Q: france : macron tries to take uk's gold crown as historic rivalry is reborn
A:",none,1746
"Q: gold falls on strong dollar, higher us yields
A:",down,885
"Q: december gold down $2.40 at $715.50 an ounce on nymex
A:",down,4612
"Q: gold futures end the session with a modest gain
A:",up,8350
"Q: december gold rises to intraday high of $1,300/oz
A:",up,5604
"Q: gold settles 1.3% lower at $1,482.60 an ounce
A:",down,9601
"Q: Gold futures log highest settlement since late February
A:",up,6976
"Q: gold nudges up as dollar eases; palladium holds near multi-year peaks
A:",up,5688
"Q: gold, silver finish record-breaking year with modest gains
A:",up,4706
"Q: Gold futures log biggest one-day percentage loss since late 2013
A:",down,7400
"Q: gold prices gain in asia after chinese trade data mixed
A:",up,3140
"Q: Gold, silver futures rise with U.S. data, Ukraine talks in focus
A:",up,9571
"Q: world gold council : n. american gold etf inflows up in march; europe saw outflows for second month
A:",none,4573
"Q: Gold futures lose 5% for the week
A:",down,3223
"Q: gold prices gain in asia as china caixin pmi jumps
A:",up,8431
"Q: gold futures close near $1,035 as dollar rises
A:",none,8111
"Q: June gold up $10.40, or 0.8%, to settle at $1,288.50/oz
A:",up,7314
"Q: Gold prices mark highest finish in 2 weeks
A:",up,8245
"Q: gold futures slightly lower after economic data
A:",down,8475
"Q: gold higher but pares gains slightly after data, up $14.80 at $1,341.50/oz
A:",up,9151
"Q: Dhanlaxmi Bank enters gold retailing
A:",none,2911
"Q: Gold dips further; silver recovers
A:",down,4734
"Q: amex gold bugs index ends the week with an 8.3% loss
A:",down,3750
